distribution;estimator;random_state;dmu;ds;alpha;cons_alpha;est_alpha;mean_poster;accuracy;roc;mae;rmse;log_loss;precision;recall;accuracy_balanced;brier_score
laplace;em_en;2;0;2;0,05;0,025;0,025;0,0384;0,95;0,55735;0,03723;0,06471;0,8923200000000001;0,0;0,0;0,5;0,04821
laplace;dedpul;3;0;2;0,05;0,025;-0,47836000000000006;0,025;0,9456;0,61097;0,031110000000000002;0,09204;1,3237299999999999;0,38298000000000004;0,14400000000000002;0,56589;0,05219
laplace;random_dedpul;3;0;2;0,05;0,025;-0,47836000000000006;0,025;0,9456;0,61097;0,031110000000000002;0,09204;1,3237299999999999;0,38298000000000004;0,14400000000000002;0,56589;0,05219
laplace;baseline_dedpul;3;0;2;0,05;0,025;0,025;0,06357;0,9288;0,6477;0,05463;0,13;1,0729899999999999;0,23761999999999997;0,192;0,5797899999999999;0,05849
laplace;e1_en;3;0;2;0,05;0,025;0,025;0,05491;0,9508;0,66415;0,03733;0,07354;0,76062;0,55;0,08800000000000001;0,5421100000000001;0,04813
laplace;e3_en;3;0;2;0,05;0,025;0,025;0,05491;0,9508;0,66415;0,03733;0,07354;0,76062;0,55;0,08800000000000001;0,5421100000000001;0,04813
laplace;em_en;3;0;2;0,05;0,025;0,025;0,05491;0,9508;0,66415;0,03733;0,07354;0,76062;0,55;0,08800000000000001;0,5421100000000001;0,04813
laplace;dedpul;4;0;2;0,05;0,025;-0,03519;0,025;0,9452;0,6221399999999999;0,027999999999999997;0,0777;1,15973;0,28570999999999996;0,064;0,52779;0,051329999999999994
laplace;random_dedpul;4;0;2;0,05;0,025;-0,03519;0,025;0,9452;0,6221399999999999;0,027999999999999997;0,0777;1,15973;0,28570999999999996;0,064;0,52779;0,051329999999999994
laplace;baseline_dedpul;4;0;2;0,05;0,025;0,025;0,03553;0,9448;0,63736;0,0352;0,08476;1,04921;0,27586;0,064;0,52758;0,05152
laplace;e1_en;4;0;2;0,05;0,025;0,025;0,03621;0,9496;0,64477;0,02998;0,04924;0,72354;0,0;0,0;0,49978999999999996;0,04703
laplace;e3_en;4;0;2;0,05;0,025;0,025;0,03621;0,9496;0,64477;0,02998;0,04924;0,72354;0,0;0,0;0,49978999999999996;0,04703
laplace;em_en;4;0;2;0,05;0,025;0,025;0,03621;0,9496;0,64477;0,02998;0,04924;0,72354;0,0;0,0;0,49978999999999996;0,04703
laplace;dedpul;5;0;2;0,05;0,025;0,03773;0,024990000000000002;0,9488;0,66638;0,0213;0,05769;1,03096;0,42105;0,064;0,52968;0,04855
laplace;random_dedpul;5;0;2;0,05;0,025;0,03773;0,024990000000000002;0,9488;0,66638;0,0213;0,05769;1,03096;0,42105;0,064;0,52968;0,04855
laplace;baseline_dedpul;5;0;2;0,05;0,025;0,025;0,022940000000000002;0,9488;0,64358;0,02141;0,0571;1,19675;0,42105;0,064;0,52968;0,04863
laplace;e1_en;5;0;2;0,05;0,025;0,025;0,03564;0,9504;0,7045600000000001;0,01871;0,03369;0,51077;1,0;0,008;0,504;0,045489999999999996
laplace;e3_en;5;0;2;0,05;0,025;0,025;0,03564;0,9504;0,7045600000000001;0,01871;0,03369;0,51077;1,0;0,008;0,504;0,045489999999999996
laplace;em_en;5;0;2;0,05;0,025;0,025;0,03564;0,9504;0,7045600000000001;0,01871;0,03369;0,51077;1,0;0,008;0,504;0,045489999999999996
laplace;dedpul;6;0;2;0,05;0,025;0,11867;0,024990000000000002;0,948;0,64045;0,02125;0,05501;0,9572200000000001;0,27273000000000003;0,024;0,51032;0,04908
laplace;random_dedpul;6;0;2;0,05;0,025;0,11867;0,024990000000000002;0,948;0,64045;0,02125;0,05501;0,9572200000000001;0,27273000000000003;0,024;0,51032;0,04908
laplace;baseline_dedpul;6;0;2;0,05;0,025;0,025;0,013609999999999999;0,948;0,56205;0,02459;0,051329999999999994;1,47289;0,27273000000000003;0,024;0,51032;0,04937
laplace;e1_en;6;0;2;0,05;0,025;0,025;0,03343;0,95;0,66242;0,018330000000000003;0,03367;0,45106;0,0;0,0;0,5;0,046560000000000004
laplace;e3_en;6;0;2;0,05;0,025;0,025;0,03343;0,95;0,66242;0,018330000000000003;0,03367;0,45106;0,0;0,0;0,5;0,046560000000000004
laplace;em_en;6;0;2;0,05;0,025;0,025;0,03343;0,95;0,66242;0,018330000000000003;0,03367;0,45106;0,0;0,0;0,5;0,046560000000000004
laplace;dedpul;7;0;2;0,05;0,025;-0,11702;0,025;0,95;0,51167;0,03405;0,061810000000000004;1,16705;0,0;0,0;0,5;0,04952
laplace;random_dedpul;7;0;2;0,05;0,025;-0,11702;0,025;0,95;0,51167;0,03405;0,061810000000000004;1,16705;0,0;0,0;0,5;0,04952
laplace;baseline_dedpul;7;0;2;0,05;0,025;0,025;0,07264;0,95;0,50452;0,07739;0,11184000000000001;1,1467100000000001;0,0;0,0;0,5;0,056220000000000006
laplace;e1_en;7;0;2;0,05;0,025;0,025;0,03252;0,95;0,4849;0,03663;0,057710000000000004;0,7199399999999999;0,0;0,0;0,5;0,04847
laplace;e3_en;7;0;2;0,05;0,025;0,025;0,03252;0,95;0,4849;0,03663;0,057710000000000004;0,7199399999999999;0,0;0,0;0,5;0,04847
laplace;em_en;7;0;2;0,05;0,025;0,025;0,03252;0,95;0,4849;0,03663;0,057710000000000004;0,7199399999999999;0,0;0,0;0,5;0,04847
laplace;dedpul;8;0;2;0,05;0,025;-0,10471;0,025;0,95;0,59338;0,02814;0,06326;1,28272;0,5;0,055999999999999994;0,52653;0,04902
laplace;random_dedpul;8;0;2;0,05;0,025;-0,10471;0,025;0,95;0,59338;0,02814;0,06326;1,28272;0,5;0,055999999999999994;0,52653;0,04902
laplace;baseline_dedpul;8;0;2;0,05;0,025;0,025;0,04567;0,95;0,60013;0,04303;0,0871;1,14832;0,5;0,055999999999999994;0,52653;0,05193
laplace;e1_en;8;0;2;0,05;0,025;0,025;0,05027;0,9504;0,61148;0,0433;0,06831;0,77179;0,6;0,024;0,51158;0,048760000000000005
laplace;e3_en;8;0;2;0,05;0,025;0,025;0,05027;0,9504;0,61148;0,0433;0,06831;0,77179;0,6;0,024;0,51158;0,048760000000000005
laplace;em_en;8;0;2;0,05;0,025;0,025;0,05027;0,9504;0,61148;0,0433;0,06831;0,77179;0,6;0,024;0,51158;0,048760000000000005
laplace;dedpul;9;0;2;0,05;0,025;0,0394;0,024990000000000002;0,9464;0,63869;0,026860000000000002;0,08092;0,94542;0,37143000000000004;0,10400000000000001;0,54737;0,05049
laplace;random_dedpul;9;0;2;0,05;0,025;0,0394;0,024990000000000002;0,9464;0,63869;0,026860000000000002;0,08092;0,94542;0,37143000000000004;0,10400000000000001;0,54737;0,05049
laplace;baseline_dedpul;9;0;2;0,05;0,025;0,025;0,02242;0,9464;0,60734;0,02817;0,08073999999999999;1,20157;0,37143000000000004;0,10400000000000001;0,54737;0,05056
laplace;e1_en;9;0;2;0,05;0,025;0,025;0,04133;0,9508;0,66482;0,025;0,04481;0,57423;1,0;0,016;0,508;0,04615
laplace;e3_en;9;0;2;0,05;0,025;0,025;0,04133;0,9508;0,66482;0,025;0,04481;0,57423;1,0;0,016;0,508;0,04615
laplace;em_en;9;0;2;0,05;0,025;0,025;0,04133;0,9508;0,66482;0,025;0,04481;0,57423;1,0;0,016;0,508;0,04615
laplace;dedpul;0;0;2;0,25;0,125;0,19088;0,125;0,7788;0,6462100000000001;0,059210000000000006;0,08004;0,98565;0,63953;0,264;0,6072;0,19067
laplace;random_dedpul;0;0;2;0,25;0,125;0,19088;0,125;0,7788;0,6462100000000001;0,059210000000000006;0,08004;0,98565;0,63953;0,264;0,6072;0,19067
laplace;baseline_dedpul;0;0;2;0,25;0,125;0,125;0,10602;0,782;0,64482;0,05794;0,07654;4,5056199999999995;0,68182;0,24;0,60133;0,19361
laplace;e1_en;0;0;2;0,25;0,125;0,125;0,14192000000000002;0,7784;0,65523;0,04029;0,054439999999999995;2,19273;0,7177899999999999;0,1872;0,58133;0,18283
laplace;e3_en;0;0;2;0,25;0,125;0,125;0,14192000000000002;0,7784;0,65523;0,04029;0,054439999999999995;2,19273;0,7177899999999999;0,1872;0,58133;0,18283
laplace;em_en;0;0;2;0,25;0,125;0,125;0,14192000000000002;0,7784;0,65523;0,04029;0,054439999999999995;2,19273;0,7177899999999999;0,1872;0,58133;0,18283
laplace;dedpul;1;0;2;0,25;0,125;0,12548;0,12499;0,7776;0,65967;0,05905;0,07608999999999999;3,4733099999999997;0,7169800000000001;0,1824;0,5792;0,18930999999999998
laplace;random_dedpul;1;0;2;0,25;0,125;0,12548;0,12499;0,7776;0,65967;0,05905;0,07608999999999999;3,4733099999999997;0,7169800000000001;0,1824;0,5792;0,18930999999999998
laplace;baseline_dedpul;1;0;2;0,25;0,125;0,125;0,1248;0,7776;0,65967;0,059079999999999994;0,0761;3,47615;0,7169800000000001;0,1824;0,5792;0,18935
laplace;e1_en;1;0;2;0,25;0,125;0,125;0,13464;0,7792;0,66173;0,03128;0,04045;2,2810200000000003;0,74497;0,1776;0,57867;0,18233
laplace;e3_en;1;0;2;0,25;0,125;0,125;0,13464;0,7792;0,66173;0,03128;0,04045;2,2810200000000003;0,74497;0,1776;0,57867;0,18233
laplace;em_en;1;0;2;0,25;0,125;0,125;0,13464;0,7792;0,66173;0,03128;0,04045;2,2810200000000003;0,74497;0,1776;0,57867;0,18233
laplace;dedpul;2;0;2;0,25;0,125;0,17795;0,12500999999999998;0,7688;0,67019;0,05703;0,08843;0,74438;0,65563;0,1584;0,56533;0,18929
laplace;random_dedpul;2;0;2;0,25;0,125;0,17795;0,12500999999999998;0,7688;0,67019;0,05703;0,08843;0,74438;0,65563;0,1584;0,56533;0,18929
laplace;baseline_dedpul;2;0;2;0,25;0,125;0,125;0,09774;0,7696;0,66435;0,06692999999999999;0,09356;3,34099;0,67133;0,1536;0,5642699999999999;0,1975
laplace;e1_en;2;0;2;0,25;0,125;0,125;0,1296;0,7696;0,67857;0,04193;0,06201;0,6289899999999999;0,76344;0,1136;0,55093;0,18370999999999998
laplace;e3_en;2;0;2;0,25;0,125;0,125;0,1296;0,7696;0,67857;0,04193;0,06201;0,6289899999999999;0,76344;0,1136;0,55093;0,18370999999999998
laplace;em_en;2;0;2;0,25;0,125;0,125;0,1296;0,7696;0,67857;0,04193;0,06201;0,6289899999999999;0,76344;0,1136;0,55093;0,18370999999999998
laplace;dedpul;3;0;2;0,25;0,125;0,20859;0,125;0,7764;0,67155;0,05168;0,07362;0,7406;0,775;0,1488;0,5672;0,18479
laplace;random_dedpul;3;0;2;0,25;0,125;0,20859;0,125;0,7764;0,67155;0,05168;0,07362;0,7406;0,775;0,1488;0,5672;0,18479
laplace;baseline_dedpul;3;0;2;0,25;0,125;0,125;0,08876;0,7752;0,65412;0,05824;0,07861;4,55843;0,7943899999999999;0,136;0,56213;0,19442
laplace;e1_en;3;0;2;0,25;0,125;0,125;0,13047;0,7712;0,6711199999999999;0,044789999999999996;0,057460000000000004;0,70544;0,8192799999999999;0,1088;0,5504;0,18103
laplace;e3_en;3;0;2;0,25;0,125;0,125;0,13047;0,7712;0,6711199999999999;0,044789999999999996;0,057460000000000004;0,70544;0,8192799999999999;0,1088;0,5504;0,18103
laplace;em_en;3;0;2;0,25;0,125;0,125;0,13047;0,7712;0,6711199999999999;0,044789999999999996;0,057460000000000004;0,70544;0,8192799999999999;0,1088;0,5504;0,18103
laplace;dedpul;4;0;2;0,25;0,125;0,20115999999999998;0,125;0,7636;0,61885;0,05309;0,08375;0,6369100000000001;0,76562;0,0784;0,5352;0,19214
laplace;random_dedpul;4;0;2;0,25;0,125;0,20115999999999998;0,125;0,7636;0,61885;0,05309;0,08375;0,6369100000000001;0,76562;0,0784;0,5352;0,19214
laplace;baseline_dedpul;4;0;2;0,25;0,125;0,125;0,06352999999999999;0,7624;0,6129899999999999;0,06879;0,10422000000000001;5,07756;0,7541;0,0736;0,5328;0,21176
laplace;e1_en;4;0;2;0,25;0,125;0,125;0,13029000000000002;0,754;0,6502399999999999;0,07028999999999999;0,10505;0,5845899999999999;1,0;0,016;0,508;0,19077
laplace;e3_en;4;0;2;0,25;0,125;0,125;0,13029000000000002;0,754;0,6502399999999999;0,07028999999999999;0,10505;0,5845899999999999;1,0;0,016;0,508;0,19077
laplace;em_en;4;0;2;0,25;0,125;0,125;0,13029000000000002;0,754;0,6502399999999999;0,07028999999999999;0,10505;0,5845899999999999;1,0;0,016;0,508;0,19077
laplace;dedpul;5;0;2;0,25;0,125;0,19411;0,125;0,7732;0,6433300000000001;0,04601;0,06171;3,2849199999999996;0,6479600000000001;0,2032;0,5832;0,18893
laplace;random_dedpul;5;0;2;0,25;0,125;0,19411;0,125;0,7732;0,6433300000000001;0,04601;0,06171;3,2849199999999996;0,6479600000000001;0,2032;0,5832;0,18893
laplace;baseline_dedpul;5;0;2;0,25;0,125;0,125;0,09216;0,774;0,64161;0,05105;0,06608;3,48711;0,66304;0,1952;0,58107;0,19641
laplace;e1_en;5;0;2;0,25;0,125;0,125;0,13568;0,7684;0,64931;0,035460000000000005;0,047510000000000004;0,70833;0,8484799999999999;0,0896;0,54213;0,18448
laplace;e3_en;5;0;2;0,25;0,125;0,125;0,13568;0,7684;0,64931;0,035460000000000005;0,047510000000000004;0,70833;0,8484799999999999;0,0896;0,54213;0,18448
laplace;em_en;5;0;2;0,25;0,125;0,125;0,13568;0,7684;0,64931;0,035460000000000005;0,047510000000000004;0,70833;0,8484799999999999;0,0896;0,54213;0,18448
laplace;dedpul;6;0;2;0,25;0,125;0,05492999999999999;0,12500999999999998;0,7724;0,6624899999999999;0,05727;0,07837999999999999;3,3727;0,79167;0,1216;0,55547;0,1872
laplace;random_dedpul;6;0;2;0,25;0,125;0,05492999999999999;0,12500999999999998;0,7724;0,6624899999999999;0,05727;0,07837999999999999;3,3727;0,79167;0,1216;0,55547;0,1872
laplace;baseline_dedpul;6;0;2;0,25;0,125;0,125;0,15001;0,772;0,6625800000000001;0,0718;0,09621;3,25037;0,77778;0,1232;0,5557300000000001;0,184
laplace;e1_en;6;0;2;0,25;0,125;0,125;0,1347;0,7724;0,67099;0,04149;0,05965;1,5499;0,81111;0,1168;0,55387;0,18361
laplace;e3_en;6;0;2;0,25;0,125;0,125;0,1347;0,7724;0,67099;0,04149;0,05965;1,5499;0,81111;0,1168;0,55387;0,18361
laplace;em_en;6;0;2;0,25;0,125;0,125;0,1347;0,7724;0,67099;0,04149;0,05965;1,5499;0,81111;0,1168;0,55387;0,18361
laplace;dedpul;7;0;2;0,25;0,125;0,27355;0,12499;0,7696;0,64956;0,047189999999999996;0,07309;0,66047;0,66897;0,1552;0,5648;0,18942
laplace;random_dedpul;7;0;2;0,25;0,125;0,27355;0,12499;0,7696;0,64956;0,047189999999999996;0,07309;0,66047;0,66897;0,1552;0,5648;0,18942
laplace;baseline_dedpul;7;0;2;0,25;0,125;0,125;0,05467;0,7664;0,60777;0,08151;0,11167;6,26624;0,69524;0,1168;0,54987;0,2142
laplace;e1_en;7;0;2;0,25;0,125;0,125;0,13341;0,7592;0,66372;0,049030000000000004;0,06953;0,5751;0,78049;0,0512;0,5232;0,18442
laplace;e3_en;7;0;2;0,25;0,125;0,125;0,13341;0,7592;0,66372;0,049030000000000004;0,06953;0,5751;0,78049;0,0512;0,5232;0,18442
laplace;em_en;7;0;2;0,25;0,125;0,125;0,13341;0,7592;0,66372;0,049030000000000004;0,06953;0,5751;0,78049;0,0512;0,5232;0,18442
laplace;dedpul;8;0;2;0,25;0,125;0,1513;0,125;0,7632;0,66318;0,04359;0,057179999999999995;3,12632;0,61379;0,1424;0,5562699999999999;0,19049000000000002
laplace;random_dedpul;8;0;2;0,25;0,125;0,1513;0,125;0,7632;0,66318;0,04359;0,057179999999999995;3,12632;0,61379;0,1424;0,5562699999999999;0,19049000000000002
laplace;baseline_dedpul;8;0;2;0,25;0,125;0,125;0,11363;0,7644;0,66213;0,04345;0,05508;3,21558;0,62676;0,1424;0,55707;0,19322
laplace;e1_en;8;0;2;0,25;0,125;0,125;0,1353;0,7632;0,67395;0,03532;0,04761;1,95417;0,61379;0,1424;0,5562699999999999;0,18636
laplace;e3_en;8;0;2;0,25;0,125;0,125;0,1353;0,7632;0,67395;0,03532;0,04761;1,95417;0,61379;0,1424;0,5562699999999999;0,18636
laplace;em_en;8;0;2;0,25;0,125;0,125;0,1353;0,7632;0,67395;0,03532;0,04761;1,95417;0,61379;0,1424;0,5562699999999999;0,18636
laplace;dedpul;9;0;2;0,25;0,125;0,12830999999999998;0,12500999999999998;0,7556;0,63705;0,076;0,10288;4,85588;0,52303;0,2544;0,58853;0,20079
laplace;random_dedpul;9;0;2;0,25;0,125;0,12830999999999998;0,12500999999999998;0,7556;0,63705;0,076;0,10288;4,85588;0,52303;0,2544;0,58853;0,20079
laplace;baseline_dedpul;9;0;2;0,25;0,125;0,125;0,12443;0,7556;0,6371899999999999;0,07561;0,10231;4,85609;0,52303;0,2544;0,58853;0,2008
laplace;e1_en;9;0;2;0,25;0,125;0,125;0,13954;0,7684;0,65705;0,03865;0,05407000000000001;2,3166900000000004;0,62921;0,1792;0,5720000000000001;0,18757000000000001
laplace;e3_en;9;0;2;0,25;0,125;0,125;0,13954;0,7684;0,65705;0,03865;0,05407000000000001;2,3166900000000004;0,62921;0,1792;0,5720000000000001;0,18757000000000001
laplace;em_en;9;0;2;0,25;0,125;0,125;0,13954;0,7684;0,65705;0,03865;0,05407000000000001;2,3166900000000004;0,62921;0,1792;0,5720000000000001;0,18757000000000001
laplace;dedpul;0;0;2;0,5;0,25;0,28326;0,25;0,5932;0,65382;0,06594;0,08302999999999999;1,24235;0,7862399999999999;0,256;0,5932;0,3072
laplace;random_dedpul;0;0;2;0,5;0,25;0,28326;0,25;0,5932;0,65382;0,06594;0,08302999999999999;1,24235;0,7862399999999999;0,256;0,5932;0,3072
laplace;baseline_dedpul;0;0;2;0,5;0,25;0,25;0,23056;0,5904;0,65186;0,06635;0,08294;5,45214;0,7868;0,248;0,5904;0,31715
laplace;e1_en;0;0;2;0,5;0,25;0,25;0,2611;0,5932;0,6552100000000001;0,05345;0,05917000000000001;0,8480700000000001;0,78908;0,2544;0,5932;0,28956
laplace;e3_en;0;0;2;0,5;0,25;0,25;0,2611;0,5932;0,6552100000000001;0,05345;0,05917000000000001;0,8480700000000001;0,78908;0,2544;0,5932;0,28956
laplace;em_en;0;0;2;0,5;0,25;0,25;0,2611;0,5932;0,6552100000000001;0,05345;0,05917000000000001;0,8480700000000001;0,78908;0,2544;0,5932;0,28956
laplace;dedpul;1;0;2;0,5;0,25;0,32013;0,25;0,5776;0,65923;0,06582;0,07971;1,1889299999999998;0,75526;0,2296;0,5776;0,3106
laplace;random_dedpul;1;0;2;0,5;0,25;0,32013;0,25;0,5776;0,65923;0,06582;0,07971;1,1889299999999998;0,75526;0,2296;0,5776;0,3106
laplace;baseline_dedpul;1;0;2;0,5;0,25;0,25;0,21577;0,5748;0,6549699999999999;0,06452999999999999;0,07976;6,6276;0,75758;0,22;0,5748;0,32832
laplace;e1_en;1;0;2;0,5;0,25;0,25;0,2558;0,6;0,67081;0,035519999999999996;0,0443;1,34558;0,75;0,3;0,6;0,29859
laplace;e3_en;1;0;2;0,5;0,25;0,25;0,2558;0,6;0,67081;0,035519999999999996;0,0443;1,34558;0,75;0,3;0,6;0,29859
laplace;em_en;1;0;2;0,5;0,25;0,25;0,2558;0,6;0,67081;0,035519999999999996;0,0443;1,34558;0,75;0,3;0,6;0,29859
laplace;dedpul;2;0;2;0,5;0,25;0,29625;0,25;0,604;0,64408;0,05934;0,07572999999999999;1,05106;0,7941199999999999;0,2808;0,604;0,30656
laplace;random_dedpul;2;0;2;0,5;0,25;0,29625;0,25;0,604;0,64408;0,05934;0,07572999999999999;1,05106;0,7941199999999999;0,2808;0,604;0,30656
laplace;baseline_dedpul;2;0;2;0,5;0,25;0,25;0,20798000000000003;0,5988;0,6450899999999999;0,07561;0,09722;8,07824;0,80952;0,2584;0,5988;0,33275
laplace;e1_en;2;0;2;0,5;0,25;0,25;0,26036;0,6064;0,65384;0,036539999999999996;0,04423;2,18712;0,7841899999999999;0,2936;0,6064;0,29469
laplace;e3_en;2;0;2;0,5;0,25;0,25;0,26036;0,6064;0,65384;0,036539999999999996;0,04423;2,18712;0,7841899999999999;0,2936;0,6064;0,29469
laplace;em_en;2;0;2;0,5;0,25;0,25;0,26036;0,6064;0,65384;0,036539999999999996;0,04423;2,18712;0,7841899999999999;0,2936;0,6064;0,29469
laplace;dedpul;3;0;2;0,5;0,25;0,27481;0,25;0,5904;0,65862;0,06302999999999999;0,07526000000000001;6,00741;0,76651;0,26;0,5904;0,30614
laplace;random_dedpul;3;0;2;0,5;0,25;0,27481;0,25;0,5904;0,65862;0,06302999999999999;0,07526000000000001;6,00741;0,76651;0,26;0,5904;0,30614
laplace;baseline_dedpul;3;0;2;0,5;0,25;0,25;0,23929;0,59;0,6582399999999999;0,055920000000000004;0,06969;6,10493;0,7659600000000001;0,2592;0,59;0,3106
laplace;e1_en;3;0;2;0,5;0,25;0,25;0,25394;0,5920000000000001;0,66183;0,0341;0,04186;1,0742200000000002;0,7533;0,2736;0,5920000000000001;0,29811
laplace;e3_en;3;0;2;0,5;0,25;0,25;0,25394;0,5920000000000001;0,66183;0,0341;0,04186;1,0742200000000002;0,7533;0,2736;0,5920000000000001;0,29811
laplace;em_en;3;0;2;0,5;0,25;0,25;0,25394;0,5920000000000001;0,66183;0,0341;0,04186;1,0742200000000002;0,7533;0,2736;0,5920000000000001;0,29811
laplace;dedpul;4;0;2;0,5;0,25;0,33344;0,25;0,5964;0,6463300000000001;0,06738999999999999;0,07833;0,8913200000000001;0,80977;0,252;0,5964;0,3004
laplace;random_dedpul;4;0;2;0,5;0,25;0,33344;0,25;0,5964;0,6463300000000001;0,06738999999999999;0,07833;0,8913200000000001;0,80977;0,252;0,5964;0,3004
laplace;baseline_dedpul;4;0;2;0,5;0,25;0,25;0,16267;0,5912;0,64552;0,10749;0,13002;9,179730000000001;0,81148;0,2376;0,5912;0,35849000000000003
laplace;e1_en;4;0;2;0,5;0,25;0,25;0,25326;0,5952;0,66591;0,02497;0,03132;0,8517100000000001;0,81152;0,248;0,5952;0,28955
laplace;e3_en;4;0;2;0,5;0,25;0,25;0,25326;0,5952;0,66591;0,02497;0,03132;0,8517100000000001;0,81152;0,248;0,5952;0,28955
laplace;em_en;4;0;2;0,5;0,25;0,25;0,25326;0,5952;0,66591;0,02497;0,03132;0,8517100000000001;0,81152;0,248;0,5952;0,28955
laplace;dedpul;5;0;2;0,5;0,25;0,24803000000000003;0,25;0,5744;0,6620699999999999;0,048389999999999996;0,06295;0,89517;0,8297899999999999;0,1872;0,5744;0,29395
laplace;random_dedpul;5;0;2;0,5;0,25;0,24803000000000003;0,25;0,5744;0,6620699999999999;0,048389999999999996;0,06295;0,89517;0,8297899999999999;0,1872;0,5744;0,29395
laplace;baseline_dedpul;5;0;2;0,5;0,25;0,25;0,25196;0,5748;0,6620699999999999;0,04863;0,06302999999999999;0,8894799999999999;0,83039;0,188;0,5748;0,2929
laplace;e1_en;5;0;2;0,5;0,25;0,25;0,25895999999999997;0,5912;0,66361;0,04402;0,05475;0,84555;0,8;0,2432;0,5912;0,28678000000000003
laplace;e3_en;5;0;2;0,5;0,25;0,25;0,25895999999999997;0,5912;0,66361;0,04402;0,05475;0,84555;0,8;0,2432;0,5912;0,28678000000000003
laplace;em_en;5;0;2;0,5;0,25;0,25;0,25895999999999997;0,5912;0,66361;0,04402;0,05475;0,84555;0,8;0,2432;0,5912;0,28678000000000003
laplace;dedpul;6;0;2;0,5;0,25;0,24033000000000002;0,25;0,5956;0,6492399999999999;0,044680000000000004;0,05924;1,14551;0,7329399999999999;0,3008;0,5956;0,30983
laplace;random_dedpul;6;0;2;0,5;0,25;0,24033000000000002;0,25;0,5956;0,6492399999999999;0,044680000000000004;0,05924;1,14551;0,7329399999999999;0,3008;0,5956;0,30983
laplace;baseline_dedpul;6;0;2;0,5;0,25;0,25;0,25949;0,5964;0,6492399999999999;0,04253;0,05697000000000001;1,01642;0,73398;0,3024;0,5964;0,30429
laplace;e1_en;6;0;2;0,5;0,25;0,25;0,25768;0,5972;0,65217;0,03394;0,04155;2,7098400000000002;0,7341;0,3048;0,5972;0,30182
laplace;e3_en;6;0;2;0,5;0,25;0,25;0,25768;0,5972;0,65217;0,03394;0,04155;2,7098400000000002;0,7341;0,3048;0,5972;0,30182
laplace;em_en;6;0;2;0,5;0,25;0,25;0,25768;0,5972;0,65217;0,03394;0,04155;2,7098400000000002;0,7341;0,3048;0,5972;0,30182
laplace;dedpul;7;0;2;0,5;0,25;0,31682;0,25;0,5972;0,65372;0,04992;0,06237;0,98664;0,74745;0,2936;0,5972;0,30527
laplace;random_dedpul;7;0;2;0,5;0,25;0,31682;0,25;0,5972;0,65372;0,04992;0,06237;0,98664;0,74745;0,2936;0,5972;0,30527
laplace;baseline_dedpul;7;0;2;0,5;0,25;0,25;0,19894;0,5964;0,65135;0,07012;0,08613;7,51616;0,7720100000000001;0,2736;0,5964;0,33651
laplace;e1_en;7;0;2;0,5;0,25;0,25;0,25495999999999996;0,5924;0,6634899999999999;0,03011;0,039619999999999995;0,8469;0,80475;0,244;0,5924;0,2902
laplace;e3_en;7;0;2;0,5;0,25;0,25;0,25495999999999996;0,5924;0,6634899999999999;0,03011;0,039619999999999995;0,8469;0,80475;0,244;0,5924;0,2902
laplace;em_en;7;0;2;0,5;0,25;0,25;0,25495999999999996;0,5924;0,6634899999999999;0,03011;0,039619999999999995;0,8469;0,80475;0,244;0,5924;0,2902
laplace;dedpul;8;0;2;0,5;0,25;0,26623;0,25001;0,6;0,6492399999999999;0,04502;0,05752;0,97903;0,73063;0,3168;0,6;0,30444
laplace;random_dedpul;8;0;2;0,5;0,25;0,26623;0,25001;0,6;0,6492399999999999;0,04502;0,05752;0,97903;0,73063;0,3168;0,6;0,30444
laplace;baseline_dedpul;8;0;2;0,5;0,25;0,25;0,23342;0,6;0,6492399999999999;0,05089;0,06266000000000001;1,14063;0,73148;0,316;0,6;0,31433
laplace;e1_en;8;0;2;0,5;0,25;0,25;0,26229;0,5872;0,6532399999999999;0,03313;0,041589999999999995;0,8692200000000001;0,75952;0,2552;0,5872;0,29069
laplace;e3_en;8;0;2;0,5;0,25;0,25;0,26229;0,5872;0,6532399999999999;0,03313;0,041589999999999995;0,8692200000000001;0,75952;0,2552;0,5872;0,29069
laplace;em_en;8;0;2;0,5;0,25;0,25;0,26229;0,5872;0,6532399999999999;0,03313;0,041589999999999995;0,8692200000000001;0,75952;0,2552;0,5872;0,29069
